city,client_event_time,country,device_carrier,device_family,device_type,event_type,language,os_name,os_version,platform,user_id,plan.price,paid_amount,coupon.discount_amount,pg.type
Seoul,2023-11-11 00:50:02.170,South Korea,,Windows,Windows,renew.subscription,Korean,Edge,112.0.1722.34,Web,683b0796e66d192bfa54bf7627b15978,15920,7960,7960,A
Gumi,2023-11-11 00:50:03.435,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,117.0.0.0,Web,85edd5bf7969b859e7d4463a490e84d6,15920,15920,0,A
Incheon,2023-11-11 01:35:02.712,South Korea,,Mac,Mac,renew.subscription,Korean,Chrome,119.0.0.0,Web,acaf4b7fcac56c81789bfcb4552f4433,15920,15920,0,A
Seocho-gu,2023-11-11 02:10:02.835,South Korea,,Windows,Windows,renew.subscription,Korean,Edge,119.0.0.0,Web,d2dddb6c933e0f35ea3cc238113a6f8e,15920,15920,0,A
Suseong-gu,2023-11-11 02:15:01.927,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,119.0.0.0,Web,d5aff1244dc125bc848bb58948d68477,15920,15920,0,A
Pohang,2023-11-11 02:40:02.775,South Korea,,Mac,Mac,renew.subscription,Korean,Chrome,118.0.0.0,Web,4c8b1a80238a495985c4e31c806585f7,15920,15920,0,A
Seoul,2023-11-11 03:35:01.766,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,115.0.0.0,Web,b92a5240d449e7fa472f8f278c288bd8,15920,15920,0,A
Seodaemun-gu,2023-11-11 04:10:01.664,South Korea,,Windows,Windows,renew.subscription,Korean,Whale,3.22.205.26,Web,3a2ccca371f17794b9c3215e1672117b,15920,15920,0,A
Namdong-gu,2023-11-11 04:10:01.864,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,119.0.0.0,Web,74505a5ca8885ea6b32f52663b0ec149,15920,15920,0,A
Seoul,2023-11-11 04:15:02.951,South Korea,,Mac,Mac,renew.subscription,Korean,Safari,16.3,Web,cdde41900b2dc043c490e9a0d8f33f6a,15920,15920,0,A
Seo-gu,2023-11-11 04:35:01.771,South Korea,,Windows,Windows,renew.subscription,Korean,Edge,117.0.2045.47,Web,c495e9a52f733ab99b60845bf1b597ab,15920,15920,0,A
Seo-gu,2023-11-11 05:30:01.221,South Korea,,Windows,Windows,renew.subscription,Korean,Edge,118.0.2088.46,Web,6bbc60323e4be3794e7f767fec93cfdf,15920,15920,0,A
Seoul,2023-11-11 05:35:02.772,South Korea,,Samsung Galaxy Note,Samsung Galaxy Note10+ 5G,renew.subscription,Korean,Chrome,107.0.0.0,Web,1c526cae020deb4f86fc342a7ca35812,15920,15920,0,A
Gangbuk-gu,2023-11-11 05:40:01.930,South Korea,,Apple iPhone,Apple iPhone 12 Pro,renew.subscription,Korean,Instagram,272.0.0.14.74,Web,45401aaac13f6ac29a1b1de90b666ade,15920,15920,0,A
Sejong,2023-11-11 06:15:05.718,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,112.0.0.0,Web,ea86cf414c397c864df011b6b2f8ea80,42960,42960,0,C
Guro-gu,2023-11-11 06:20:01.825,South Korea,,Mac,Mac,renew.subscription,Korean,Whale,3.21.192.22,Web,ac62c41fb1f784bee9ac6819b299ea9c,15920,15920,0,A
Seongnam-si,2023-11-11 06:55:04.033,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,118.0.0.0,Web,1d1007b88e5c7bbec15cd52f84d81571,15920,15920,0,A
Jongno-gu,2023-11-11 06:55:04.350,South Korea,,Windows,Windows,renew.subscription,Korean,Edge,118.0.2088.46,Web,64f5236716f58ff5ec069014b3ab31a2,15920,7960,7960,A
Jeju City,2023-11-11 07:35:01.724,South Korea,,K,,renew.subscription,Korean,Chrome,119.0.0.0,Web,4591c8f94f84533e7013713d9302a70b,42960,42960,0,A
Seongbuk-gu,2023-11-11 07:35:02.608,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,118.0.0.0,Web,8a58599de1100d77e54345b04f265034,15920,15920,0,A
Seoul,2023-11-11 08:00:02.008,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,117.0.0.0,Web,43479bd0c5f9860965047b19ab639d65,15920,15920,0,A
Seoul,2023-11-11 08:20:01.229,South Korea,,K,,renew.subscription,Korean,Chrome,116.0.0.0,Web,ed61fbb03f7a546d0c961a9d547cebec,15920,15920,0,A
Geoje-si,2023-11-11 08:30:01.116,South Korea,,Apple iPhone,Apple iPhone,renew.subscription,Korean,Chrome,117.0.5938.117,Web,03d28a7075229d9c4f499c6c0f39a9e5,15920,15920,0,A
Yongin-si,2023-11-11 08:35:01.737,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,119.0.0.0,Web,8a5817bf1540a55325e96ca482b18908,15920,15920,0,A
Changwon,2023-11-11 08:40:01.950,South Korea,,Windows,Windows,renew.subscription,Korean,Whale,3.22.205.26,Web,de9535a0ee1c1db3b7e4315337028653,15920,15920,0,A
Seongdong-gu,2023-11-11 08:41:55.328,South Korea,,Windows,Windows,renew.subscription,English,Chrome,119.0.0.0,Web,ecbfa3a230d79227d819c4ffd3f94780,15920,15124,796,A
Yongin-si,2023-11-11 09:10:01.728,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,118.0.0.0,Web,1a12fdbbdd4f1f688c49947874a3d71d,15920,15920,0,A
Gwangjin-gu,2023-11-11 10:50:01.524,South Korea,,Mac,Mac,renew.subscription,Korean,Chrome,118.0.0.0,Web,28c361c57d0f6fae9a48ecfd0c4e9c7e,15920,15920,0,A
,2023-11-11 11:05:03.954,,,,,renew.subscription,,,,,0251c2766f2b046f175d346b8837ecd8,42960,42960,0,C
Goyang-si,2023-11-11 11:35:02.357,South Korea,,Windows,Windows,renew.subscription,Korean,Edge,114.0.1823.82,Web,fa95ac5aa34cf521fc8e56dcfc6638f8,15920,15920,0,A
Seoul,2023-11-11 11:35:02.912,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,119.0.0.0,Web,cf45fa3aaecf0b42f118357fd7ee865e,15920,7960,7960,A
Gwangju,2023-11-11 11:45:02.446,South Korea,,Mac,Mac,renew.subscription,Korean,Chrome,119.0.0.0,Web,a69c0781cbf86d05e0fccba1e65faeb0,15920,15920,0,A
Suwon,2023-11-11 11:50:01.617,South Korea,,K,,renew.subscription,Korean,Chrome,118.0.0.0,Web,16083b6fbb674221c07dc2c235610911,15920,15920,0,A
Iksan,2023-11-11 11:55:02.704,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,119.0.0.0,Web,ae6de9fd2ac3f6428195e23564ba9b37,15920,15920,0,A
Seoul,2023-11-11 12:00:02.304,South Korea,,Mac,Mac,renew.subscription,Korean,Safari,16.5,Web,48f6a430da7cc577515694dee935ee84,15920,15920,0,A
Pungdeokcheon-dong,2023-11-11 12:10:02.187,South Korea,,Windows,Windows,renew.subscription,English,Chrome,118.0.0.0,Web,d99c3a0c6e94200d22401c90551e1bdb,15920,15920,0,A
Mokpo-si,2023-11-11 12:20:01.616,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,118.0.0.0,Web,8022387331f179262563b715a348343d,15920,15920,0,A
Dongdaemun-gu,2023-11-11 12:30:01.718,South Korea,,K,,renew.subscription,Korean,Chrome,117.0.0.0,Web,f2446c66b0ab28ef3094b315633e022b,15920,15920,0,A
Seongnam-si,2023-11-11 12:35:01.591,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,117.0.0.0,Web,e97b7c06d46800ee74d06f38e603c29c,15920,15920,0,A
Seoul,2023-11-11 13:00:02.107,South Korea,,Mac,Mac,renew.subscription,English,Safari,17.0,Web,6611fc65c426eca8e58d9c2c4b474a5d,15920,7960,7960,A
Seongnam-si,2023-11-11 13:40:01.712,South Korea,,Mac,Mac,renew.subscription,Korean,Chrome,119.0.0.0,Web,7d177a26c48ab42bb9f07be513121747,15920,15920,0,A
Tokyo,2023-11-11 14:15:01.640,Japan,,Mac,Mac,renew.subscription,Korean,Chrome,114.0.0.0,Web,fcb1bb13bff3486afd6638f94699443b,15920,15920,0,A
Seoul,2023-11-11 14:25:01.642,South Korea,,Apple iPhone,Apple iPhone,renew.subscription,Korean,Mobile Safari,14,Web,a8d1269a74773ccffab74333e6b03235,15920,15920,0,A
Seodaemun-gu,2023-11-11 14:25:02.241,South Korea,,Mac,Mac,renew.subscription,Korean,Chrome,118.0.0.0,Web,3b06221518532ce434376b0aabc10985,15920,15920,0,A
Dongjak-gu,2023-11-11 15:45:01.787,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,118.0.0.0,Web,a1a3d0318047a656136f92e5d0fc747f,15920,15920,0,A
Gwangsan-gu,2023-11-11 16:00:01.657,South Korea,,Apple iPhone,Apple iPhone,renew.subscription,Korean,Mobile Safari,16.6,Web,db3f8be89dd0b6da2249a1dfa6d3936c,15920,15920,0,A
Songpa-gu,2023-11-11 16:05:01.548,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,118.0.0.0,Web,5fb01a5291d7b4571a82f79eb47c7770,15920,7960,7960,A
Songpa-gu,2023-11-11 23:05:01.782,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,119.0.0.0,Web,7659b8d29fcfe70bf6011bc382847fed,15920,15920,0,A
Suwon,2023-11-12 00:00:01.787,South Korea,,Windows,Windows,renew.subscription,Korean,Edge,117.0.2045.41,Web,c9fd190cbe66ea37e0501eec571786fa,15920,15920,0,A
Dongdaemun-gu,2023-11-12 00:00:02.220,South Korea,,Windows,Windows,renew.subscription,Korean,Whale,3.22.205.26,Web,10b45dbd9c1acd7ba47a3de97a11de55,15920,13532,2388,A
Seodaemun-gu,2023-11-12 00:10:01.645,South Korea,,Apple iPad,Apple iPad,renew.subscription,Korean,WebKit,605.1.15,Web,21f4306a31d67cb9fc9c5cc5af4a0030,15920,15920,0,A
Cheonan,2023-11-12 00:20:01.629,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,118.0.0.0,Web,0a7c8956a3123a6e50a0982e06d9471e,15920,7960,7960,A
Seongdong-gu,2023-11-12 01:00:01.556,South Korea,,Mac,Mac,renew.subscription,Korean,Chrome,118.0.0.0,Web,7ba38a67a46d7c488d96804c872ce013,15920,15920,0,A
Jiya,2023-11-12 01:30:02.206,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,118.0.0.0,Web,5f210c86ce134b4ee71891817a076851,15920,15920,0,A
Buk-gu,2023-11-12 03:25:01.823,South Korea,,Windows,Windows,renew.subscription,Korean,Whale,3.22.205.26,Web,e604367c448d2cdc28a4d3d1a3a03cb8,15920,7960,7960,A
Gangbuk-gu,2023-11-12 03:55:02.704,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,119.0.0.0,Web,df8a516839ec4e9408a89975e09ae033,15920,7960,7960,A
Goyang-si,2023-11-12 04:47:10.854,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,119.0.0.0,Web,03f4b626f647e17db0f26fb15bbc0e63,131600,111860,19740,A
Cheongju-si,2023-11-12 05:05:01.959,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,118.0.0.0,Web,3eaf497ec2ff61a442530e32f69a81fd,15920,15920,0,A
Daegu,2023-11-12 05:05:02.049,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,118.0.0.0,Web,4d35c24373adfc6498b557ed9e50b5a5,15920,15920,0,A
Yongsan-gu,2023-11-12 05:10:02.191,South Korea,,Mac,Mac,renew.subscription,Korean,Chrome,118.0.0.0,Web,2b238df192eed6fa94ec32d166cb91a7,15920,7960,7960,A
Hanam,2023-11-12 05:25:02.689,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,106,Web,798a876cf114419feac2137bfbbb7f61,15920,15920,0,A
Dobong-gu,2023-11-12 05:35:01.648,South Korea,,Samsung Phone,Samsung Galaxy Z Fold4,renew.subscription,Korean,Samsung Browser,22.0,Web,7f5b1423cc2b0d381e2ac1942d85167a,15920,15920,0,A
Champaign,2023-11-12 05:55:02.058,United States,,Mac,Mac,renew.subscription,English,Chrome,116.0.0.0,Web,a68a3881a8d3b32d3a76995f0ed519a7,15920,15920,0,A
Seoul,2023-11-12 06:10:01.934,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,118.0.0.0,Web,1e9f1cdfdb1624b66b2b1a33401fa4e0,15920,15920,0,A
Pyeongtaek-si,2023-11-12 06:15:02.223,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,118.0.0.0,Web,00a7b3a5ea60548d46a659dd4ae4e364,15920,7960,7960,A
Yongin-si,2023-11-12 07:25:01.960,South Korea,,K,,renew.subscription,Korean,Chrome,117.0.0.0,Web,a737352e0f347f39c051dda515468d1d,15920,15920,0,A
London,2023-11-12 07:45:01.342,United Kingdom,,Mac,Mac,renew.subscription,Korean,Safari,16.1,Web,8c903a815365c70f0206340d52ee113d,15920,15920,0,A
Seoul,2023-11-12 08:35:01.415,South Korea,,K,,renew.subscription,Korean,Chrome,117.0.0.0,Web,041963b404bef3fc68cdecf85fae9652,15920,15920,0,A
Seongnam-si,2023-11-12 09:30:02.477,South Korea,,Windows,Windows,renew.subscription,Korean,Edge,119.0.0.0,Web,7010464cd4f90e3b49ae332fe59686df,15920,7960,7960,A
Seoul,2023-11-12 10:00:01.820,South Korea,,Linux,Linux,renew.subscription,Korean,Chrome,109.0.0.0,Web,7c2941bbc31397b5f020e9522cfa5fc8,15920,15920,0,A
Sejong,2023-11-12 10:05:01.249,South Korea,,Samsung Phone,Samsung Galaxy S23 Ultra,renew.subscription,Korean,Whale,1.0.0.0,Web,592394f9046bfd3057e9b4a20c41395b,15920,15920,0,A
Sydney,2023-11-12 10:05:01.448,Australia,,Mac,Mac,renew.subscription,English,Safari,15.6.1,Web,993428238095c88f8f557f51f5bca32e,15920,15920,0,A
Seoul,2023-11-12 10:15:02.172,South Korea,,Samsung Tablet,Samsung Galaxy Tab S7+,renew.subscription,Korean,Whale,1.0.0.0,Web,65626c1a5d972ee92a926ae1578df460,15920,7960,7960,A
Seoul,2023-11-12 10:20:03.029,South Korea,,Windows,Windows,renew.subscription,Korean,Edge,119.0.0.0,Web,e19abdfb64cb8ebe159a08eba4d90bf8,15920,15920,0,A
Seo-gu,2023-11-12 10:30:01.949,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,119.0.0.0,Web,2740b78883c902ad72c19a802f9995f5,15920,15920,0,A
Singapore,2023-11-12 10:30:02.674,Singapore,,Windows,Windows,renew.subscription,Korean,Chrome,118.0.0.0,Web,edbba72d29514dac34dbb66f5173d6b1,15920,15920,0,A
Seoul,2023-11-12 11:05:01.609,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,119.0.0.0,Web,09205e6273889e770130490d03f4f1c1,15920,7960,7960,A
Yeongdong-gun,2023-11-12 11:10:02.384,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,102,Web,3c7bc1331081f0aea00fe7d2c4e50edf,15920,15920,0,A
Osan,2023-11-12 11:25:01.243,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,115.0.0.0,Web,1f3cc8b2d4cf16a12fdf5f48dc5b822a,15920,15920,0,A
Cheongju-si,2023-11-12 11:35:02.278,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,118.0.0.0,Web,9521e24c6d15c13e430ffd468c5537ff,15920,15920,0,A
Yecheon-gun,2023-11-12 11:40:01.131,South Korea,,Mac,Mac,renew.subscription,Korean,Chrome,117.0.0.0,Web,cbcbcf9052c04f9d3542c3244f07b687,15920,15920,0,A
Seongnam-si,2023-11-12 11:45:01.539,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,119.0.0.0,Web,8b5693c5be4a94058937fa8ac259de57,15920,7960,7960,A
Buk-gu,2023-11-12 11:50:01.676,South Korea,,Windows,Windows,renew.subscription,Korean,Whale,3.22.205.26,Web,b9020a800f743b31ca5deae740e5aabb,15920,15920,0,A
Buk-gu,2023-11-12 12:35:01.856,South Korea,,Mac,Mac,renew.subscription,English,Chrome,118.0.0.0,Web,13bf44f771d6f6562cc6f46c19e0b06b,15920,15920,0,A
Seongnam-si,2023-11-12 12:35:02.001,South Korea,,Samsung Phone,Samsung Galaxy S23,renew.subscription,Korean,Chrome WebView,114.0.5735.196,Web,96bbdbb9602860a86ae283cdc4beae23,15920,15920,0,A
Bucheon-si,2023-11-12 13:20:01.938,South Korea,,Windows,Windows,renew.subscription,Korean,Whale,3.22.205.18,Web,ddb9ba98b95b431dfd902e0aef961849,15920,15920,0,A
Seoul,2023-11-12 13:40:01.976,South Korea,,Mac,Mac,renew.subscription,Korean,Safari,16.4,Web,4715112689f0fd6915cae0df126196c1,15920,15920,0,A
Seoul,2023-11-12 13:55:02.395,South Korea,,Windows,Windows,renew.subscription,Korean,Edge,119.0.0.0,Web,89acd9afbbb3cbc4274c4fdbf5ecdb35,15920,15920,0,A
Seoul,2023-11-12 13:55:02.860,South Korea,,Apple iPhone,Apple iPhone,renew.subscription,Korean,Mobile Safari,16.0,Web,1195f9410e034275d7d26c73c4644032,15920,15920,0,A
Seoul,2023-11-12 14:05:01.928,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,119.0.0.0,Web,888fc38731df04b099d7c5f5873edb1b,15920,15920,0,A
Seoul,2023-11-12 14:05:01.945,South Korea,,Mac,Mac,renew.subscription,English,Safari,15.6.1,Web,a45344a1d460215cd10dd49ffae2674a,15920,15920,0,A
Niikura,2023-11-12 14:45:01.576,Japan,,Mac,Mac,renew.subscription,Korean,Chrome,116.0.0.0,Web,3d78fdc33fdd01cf361be081369f93ff,15920,15920,0,A
Daejeon,2023-11-12 17:36:24.854,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,119.0.0.0,Web,53630c1af3e2b5e382777b8b911bf93b,15920,15920,0,A
Yeongdeungpo-gu,2023-11-12 23:59:43.575,South Korea,,Windows,Windows,renew.subscription,Korean,Edge,119.0.0.0,Web,40e78434058b652717b2aad835c4a8a5,15920,15920,0,A
Seoul,2023-11-13 00:50:01.300,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,119.0.0.0,Web,a3a825df678852a36bf78ce73d1309e0,15920,15920,0,A
Gangseo-gu,2023-11-13 01:10:01.438,South Korea,,K,,renew.subscription,Korean,Chrome,116.0.0.0,Web,58ce9ef1237d66b431791accbc470d17,15920,15920,0,A
Nowon-gu,2023-11-13 02:10:01.724,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,117.0.0.0,Web,55fc04c70d34c25ceb8fe764ff4f0d71,42960,42960,0,A
Suwon,2023-11-13 02:50:02.797,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,119.0.0.0,Web,8190606a3eb855ce5e504cd1f8a50532,15920,15920,0,A
Gimcheon,2023-11-13 03:10:02.308,South Korea,,Samsung Phone,Samsung Galaxy Z Flip3 5G,renew.subscription,Korean,Chrome WebView,117.0.0.0,Web,24dc0469b2399cad510835a96a690259,15920,7960,7960,A
Gwanak-gu,2023-11-13 03:37:48.473,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,119.0.0.0,Web,e87971c216f6d69f14db92cc5467e9a6,15920,15920,0,A
Osan,2023-11-13 04:20:02.432,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,118.0.0.0,Web,f4cfede774340576ebb92dd82ca7aaf5,15920,15920,0,A
Jongno-gu,2023-11-13 05:05:02.506,South Korea,,Windows,Windows,renew.subscription,Korean,Edge,101,Web,a424e0dcca53903b7e883175028afc4c,42960,42960,0,A
Suwon,2023-11-13 05:20:01.762,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,118.0.0.0,Web,3c5fb42cddcd0d7b63b1c74b98b17398,15920,15920,0,A
Dalseong-gun,2023-11-13 05:45:02.081,South Korea,,Apple iPad,Apple iPad,renew.subscription,Korean,Mobile Safari,16.6,Web,77eae8845b3b42219982a301c6d6ef89,15920,15920,0,A
Seongnam-si,2023-11-13 06:10:01.941,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,116.0.0.0,Web,95a478f80eb869503534323f01686168,15920,15920,0,A
Seoul,2023-11-13 06:20:02.610,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,118.0.0.0,Web,386554e3e749d818e7a4fd54c7cfc0a2,15920,7960,7960,A
Seongnam-si,2023-11-13 06:35:01.268,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,118.0.0.0,Web,99044f81ade9f07bf4a7dad0245671ea,15920,15920,0,A
Cheorwon-gun,2023-11-13 06:40:01.624,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,118.0.0.0,Web,317a77c61b7675c8d2d75efe1f555929,15920,15920,0,A
Mapo-gu,2023-11-13 07:25:02.291,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,119.0.0.0,Web,e1a850b5c9316030a4c531a554baa04f,15920,15920,0,A
Seongbuk-gu,2023-11-13 07:55:02.666,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,118.0.0.0,Web,9ad3e43c9085491328e72bb75de31d90,15920,15920,0,A
Seodaemun-gu,2023-11-13 08:10:01.741,South Korea,,Windows,Windows,renew.subscription,Korean,Edge,119.0.0.0,Web,50754fd52c533e43511a9f2eadd617aa,15920,15920,0,A
Nam-gu,2023-11-13 08:30:01.259,South Korea,,Mac,Mac,renew.subscription,Korean,Chrome,119.0.0.0,Web,724cf73ae03c652697cc4628688c1244,15920,15920,0,A
Jinju,2023-11-13 08:35:02.019,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,118.0.0.0,Web,f027d075992af1731d24d5e442e8e81a,15920,15920,0,A
Hanam,2023-11-13 08:45:01.340,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,119.0.0.0,Web,84bbd39360814ab10e4d2d951dd7dc23,15920,15920,0,A
Yangcheon-gu,2023-11-13 08:45:01.510,South Korea,,Windows,Windows,renew.subscription,Korean,Edge,118.0.2088.76,Web,ea3be7372b22f84e7c7c9a57d7e16b8b,15920,15920,0,A
Cheonan,2023-11-13 08:52:38.860,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,119.0.0.0,Web,8c347a9841a4f8a7fdec5551fcb4f905,15920,13532,2388,A
Jongno-gu,2023-11-13 09:00:01.633,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,118.0.0.0,Web,023a35d569f2b5f9a310f0649e3010fe,15920,15920,0,A
Seoul,2023-11-13 10:05:37.564,South Korea,,Apple iPhone,Apple iPhone,renew.subscription,Korean,Mobile Safari,17.0.1,Web,8d5d6181a46e2debea162f6f172f09b2,15920,15920,0,A
Jungnang-gu,2023-11-13 10:30:02.501,South Korea,,Windows,Windows,renew.subscription,Korean,Edge,119.0.0.0,Web,2bced6719959cebe262e8c0bb321ecaa,15920,15920,0,A
Nowon-gu,2023-11-13 11:15:01.812,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,115.0.0.0,Web,9a33cdbdd485b8cae44775a2eaf0983c,15920,15920,0,A
Incheon,2023-11-13 11:15:02.269,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,106.0.0.0,Web,97278287bac056b2e37c5601d01bf774,15920,15920,0,A
Gangnam-gu,2023-11-13 12:10:01.095,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,119.0.0.0,Web,3fbf4b4327fdea6c1c5a698efd51777a,15920,15920,0,A
Yongin-si,2023-11-13 12:15:01.672,South Korea,,Samsung Phone,Samsung Galaxy Z Fold3 5G,renew.subscription,Korean,Whale,1.0.0.0,Web,4c28615d696c71bdf71f07757b8f9fa6,15920,15920,0,A
Busanjin-gu,2023-11-13 12:46:13.703,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,119.0.0.0,Web,cf6ebe28536b02c55ae3db39da3681a6,15920,15920,0,A
Gangnam-gu,2023-11-13 13:30:02.252,South Korea,,Mac,Mac,renew.subscription,Korean,Chrome,117.0.0.0,Web,3925d893d3085d40d9aeeb42ef5cd9ec,15920,15920,0,A
Seongdong-gu,2023-11-13 13:30:04.031,South Korea,,Mac,Mac,renew.subscription,Korean,Chrome,115.0.0.0,Web,410536a72920d7670dc765c542a9d720,42960,42960,0,C
Seoul,2023-11-13 13:55:03.620,South Korea,,Apple iPhone,Apple iPhone,renew.subscription,Korean,Mobile Safari,16.6,Web,ce78bd96fd2c564b20d84a8e15a3e58d,15920,7960,7960,A
Cheongju-si,2023-11-13 15:15:01.737,South Korea,,Mac,Mac,renew.subscription,Korean,Chrome,119.0.0.0,Web,7a94a9c006d0ab8388bd057a6df8f7f2,15920,7960,7960,A
Seoul,2023-11-13 16:45:02.638,South Korea,,Apple iPhone,Apple iPhone,renew.subscription,Korean,Mobile Safari,16.1,Web,8603028a89dea10dbc72345ac385ceb2,15920,15920,0,A
Haeundae-gu,2023-11-13 17:20:02.741,South Korea,,Mac,Mac,renew.subscription,Korean,Chrome,117.0.0.0,Web,103e61934219ee5d918409815897fe7f,15920,15920,0,A
Gangseo-gu,2023-11-13 17:36:28.267,South Korea,,Apple iPhone,Apple iPhone 14 Pro,renew.subscription,Korean,Instagram,308.0.2.18.106,Web,5221a91fa19d12eafacd403477cae9d1,15920,15920,0,A
Paju,2023-11-14 00:35:02.213,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,116.0.0.0,Web,1ab23af0055e9e82db3fa3c524833978,15920,15920,0,A
Suwon,2023-11-14 00:40:01.808,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,119.0.0.0,Web,bf60ea28726e7de108bd1b156c49e668,15920,15920,0,A
Gangnam-gu,2023-11-14 01:15:38.602,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,118.0.0.0,Web,270e2553870d73e004f46967dd805b34,15920,15920,0,A
Seocho-gu,2023-11-14 01:17:34.595,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,119.0.0.0,Web,0031482d16469048027f6096d13c8b22,15920,15920,0,A
Seoul,2023-11-14 01:50:04.796,South Korea,,Android,Android,renew.subscription,Korean,Chrome WebView,84,Web,845107b3e4888e2e85f02619ecf3f980,15920,15920,0,C
Incheon,2023-11-14 02:25:02.292,South Korea,,Windows,Windows,renew.subscription,English,Chrome,114.0.0.0,Web,68fdc1d64c5bd8805e6ac93d2d125112,15920,15920,0,A
Songpa-gu,2023-11-14 02:40:01.969,South Korea,,Windows,Windows,renew.subscription,Korean,Edge,119.0.0.0,Web,75e7ed5cf4cc40a7f841b15b61a78118,15920,15920,0,A
Tangjin,2023-11-14 03:15:02.634,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,116.0.0.0,Web,e35f5096deec3e6f0d7011d19e551eaa,15920,15920,0,A
Gangnam-gu,2023-11-14 04:10:02.018,South Korea,,Samsung Phone,Samsung Galaxy Note20 5G,renew.subscription,Korean,Samsung Browser,23.0,Web,9da5ec4c63de82b45a81e9995e171c1e,15920,13532,2388,A
Yeongdeungpo-gu,2023-11-14 04:50:01.807,South Korea,,Windows,Windows,renew.subscription,Korean,Edge,119.0.0.0,Web,0c1dccbc4e0624eea3c9b3d3f25f9896,15920,15920,0,A
Yeongdeungpo-gu,2023-11-14 04:55:02.550,South Korea,,Windows,Windows,renew.subscription,Korean,Edge,118.0.2088.76,Web,112b9cc61060944e2fe4d10c0711f59c,15920,15920,0,A
Uijeongbu-si,2023-11-14 05:30:02.267,South Korea,,Mac,Mac,renew.subscription,Korean,Chrome,118.0.0.0,Web,0cd0b2eeed392a038a8fba597d3565bb,15920,7960,7960,A
Gangnam-gu,2023-11-14 05:40:02.386,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,119.0.0.0,Web,619f8673ed80c20ca380fcacefedcdaf,15920,15920,0,A
Cheonan,2023-11-14 06:05:01.774,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,116.0.0.0,Web,d5617ea5e8e9ca8b78a26de768564a8f,15920,15920,0,A
