city,client_event_time,country,device_carrier,device_family,device_type,event_type,language,os_name,os_version,platform,user_id,plan.price,paid_amount,coupon.discount_amount,pg.type
Gangnam-gu,2023-12-31 17:21:26.599,South Korea,,Windows,Windows,resubscribe.subscription,Korean,Chrome,120.0.0.0,Web,76ff3413bc3167debb2020f5f7197dac,95520,95520,0,A
Dobong-gu,2023-12-04 05:17:47.366,South Korea,,Windows,Windows,resubscribe.subscription,Korean,Chrome,119.0.0.0,Web,721b49ebba4e53783425d140c453c217,15920,15920,0,A
Songpa-gu,2023-09-24 14:28:48.311,South Korea,,Windows,Windows,resubscribe.subscription,Korean,Chrome,116.0.0.0,Web,9208ea02ebbb1ff71eeab791d1234730,15920,15920,0,
Seoul,2023-12-30 11:09:00.416,South Korea,,Windows,Windows,resubscribe.subscription,Korean,Edge,112.0.1722.48,Web,01446af5e526f6215a4211cd0b17f58d,95520,95520,0,B
Gangnam-gu,2023-07-02 09:52:06.110,South Korea,,Mac,Mac,resubscribe.subscription,Korean,Chrome,114.0.0.0,Web,8852fd5fbf19f4347575f1581d2c20bd,131600,131600,0,
Yongin-si,2023-11-23 04:40:31.715,South Korea,,Windows,Windows,resubscribe.subscription,English,Chrome,119.0.0.0,Web,e95c578b09569beb32faa3931b4c2243,15920,15920,0,A
Namdong-gu,2023-07-11 05:15:30.280,South Korea,,Windows,Windows,resubscribe.subscription,Korean,Chrome,114.0.0.0,Web,567e9ee7bf242f94a0f62b5ec35148c7,15920,15920,0,
Seoul,2023-09-19 07:37:07.132,South Korea,,Mac,Mac,resubscribe.subscription,Korean,Chrome,116.0.0.0,Web,a5d9a882e39e7e1baf665ad6b7ac93a5,15920,15124,796,
,2023-07-31 13:56:02.692,,,,,resubscribe.subscription,,,,,546a63c5d2c07601967f94cb136082be,15920,15920,0,
Yongin-si,2023-12-15 22:51:45.653,South Korea,,Windows,Windows,resubscribe.subscription,Korean,Chrome,111.0.0.0,Web,981f5cd05db68e8b28fb473e82da905a,95520,95520,0,B
Gimpo-si,2023-12-15 07:47:48.917,South Korea,,Windows,Windows,resubscribe.subscription,Korean,Chrome,120.0.0.0,Web,d22e08da8aea3774e791244666d6f971,95520,95520,0,B
Seodaemun-gu,2023-10-28 15:48:20.403,South Korea,,Mac,Mac,resubscribe.subscription,Korean,Chrome,115.0.0.0,Web,6877bd6e7f8a06ccc2614e0a35da29d4,15920,13532,2388,A
Jeju City,2023-10-08 04:57:19.622,South Korea,,Windows,Windows,resubscribe.subscription,Korean,Chrome,117.0.0.0,Web,573c94dd253af1a6cfdf954658eeeaba,15920,15920,0,
Jongno-gu,2023-07-19 01:13:17.056,South Korea,,Apple iPhone,Apple iPhone XS,resubscribe.subscription,Korean,Instagram,291.0.0.24.64,Web,b51858304c2a2f00b3082a2d18cfd58a,15920,15920,0,
Cheongju-si,2023-10-12 05:04:19.313,South Korea,,Windows,Windows,resubscribe.subscription,Korean,Chrome,117.0.0.0,Web,3eaf497ec2ff61a442530e32f69a81fd,15920,13532,2388,
Gangnam-gu,2023-09-05 07:01:06.628,South Korea,,Apple iPad,Apple iPad,resubscribe.subscription,Korean,Chrome,116.0.5845.118,Web,709e41c97d8b384e115bef2578cbd2ce,15920,15920,0,
Yongin-si,2023-10-01 09:46:10.843,South Korea,,Windows,Windows,resubscribe.subscription,Korean,Chrome,117.0.0.0,Web,f18f6d4c9b1992240e98f73ec70f77f2,15920,13532,2388,
Suwon,2023-07-30 09:31:17.196,South Korea,,Mac,Mac,resubscribe.subscription,Korean,Safari,17.0,Web,cc98d0d86bd114b8bb9d779cd0699d72,15920,15920,0,
Cheongju-si,2023-12-30 09:58:53.219,South Korea,,Samsung Phone,Samsung Galaxy S21 5G,resubscribe.subscription,Korean,Chrome WebView,120.0.6099.43,Web,469dde7d961ab1a0c680dfe64e090e3e,95520,95520,0,B
Gangseo-gu,2023-08-14 15:36:41.535,South Korea,,Mac,Mac,resubscribe.subscription,Korean,Chrome,114.0.0.0,Web,b35a8399ddde57de94623efbac6fe160,15920,15920,0,
Yeonje-gu,2023-07-20 10:37:21.054,South Korea,,Windows,Windows,resubscribe.subscription,Korean,Chrome,114.0.0.0,Web,d9fdf138333ae6f8636d675608b49c58,131600,131600,0,
Seoul,2023-08-02 23:37:17.465,South Korea,,Samsung Phone,Samsung Galaxy S21 5G,resubscribe.subscription,Korean,Samsung Browser,22.0,Web,1f05f2b838107d64c24988d659c8a2ad,131600,131600,0,
Seongnam-si,2023-08-15 13:40:00.165,South Korea,,Windows,Windows,resubscribe.subscription,Korean,Whale,3.21.192.18,Web,b841332a954056531c8552bb46e56d51,15920,15920,0,
Gunpo,2023-09-05 11:24:01.018,South Korea,,Windows,Windows,resubscribe.subscription,Korean,Whale,3.21.192.18,Web,37ae43fd533eb3d35ade4080ce14c275,131600,98700,32900,
Gangbuk-gu,2023-12-13 11:58:52.286,South Korea,,Windows,Windows,resubscribe.subscription,Korean,Edge,115.0.1901.183,Web,6d9d527d68154f3d790133d5c7bf34e3,95520,95520,0,A
Goyang-si,2023-09-06 12:27:15.716,South Korea,,Windows,Windows,resubscribe.subscription,Korean,Chrome,116.0.0.0,Web,9bfe3120cdc484be19594eee6772f05d,15920,15920,0,
Seoul,2023-09-21 00:43:42.494,South Korea,,Apple iPhone,Apple iPhone,resubscribe.subscription,Korean,Mobile Safari,16.6,Web,ba4d674e7f1c3f6e63225c3f4d9472c3,15920,15920,0,
Goyang-si,2023-09-27 10:53:25.178,South Korea,,Windows,Windows,resubscribe.subscription,Korean,Chrome,117.0.0.0,Web,03f4b626f647e17db0f26fb15bbc0e63,15920,13532,2388,
,2023-09-27 10:21:28.491,Singapore,,Mac,Mac,resubscribe.subscription,English,Chrome,116.0.0.0,Web,6ab20266e7988e22bd368867b27a5da9,15920,15920,0,
Jinju,2023-12-31 10:39:06.709,South Korea,,Windows,Windows,resubscribe.subscription,Korean,Whale,3.23.214.17,Web,398002cfe6a1080b3b6350ac4c49eb2c,95520,95520,0,B
Seoul,2023-08-31 14:01:59.338,South Korea,,Apple iPhone,Apple iPhone,resubscribe.subscription,Korean,WebKit,605.1.15,Web,51cee4aa8be9284cbf0d42d97b8e3c46,15920,15920,0,
Seongnam-si,2023-08-31 14:30:42.145,South Korea,,Windows,Windows,resubscribe.subscription,Korean,Chrome,116.0.0.0,Web,ea4ca47baa41447263b90957e0cf39c2,15920,15920,0,
Bucheon-si,2023-12-10 18:51:47.288,South Korea,,Windows,Windows,resubscribe.subscription,Korean,Chrome,119.0.0.0,Web,3241726828ad36a2c360119789369150,95520,95520,0,B
Seongnam-si,2023-07-11 22:53:34.365,South Korea,,Windows,Windows,resubscribe.subscription,Korean,Chrome,114.0.0.0,Web,3f4a4f6707cd7b101911c15bc0779ec6,15920,15920,0,
Gangbuk-gu,2023-12-14 04:10:02.645,South Korea,,Windows,Windows,resubscribe.subscription,Korean,Edge,117.0.2045.60,Web,4dc9b5ed8f4760f8c2037135267e197b,95520,95520,0,A
Seodaemun-gu,2023-07-24 07:01:40.879,South Korea,,Android,Android,resubscribe.subscription,Korean,Chrome Mobile,96,Web,072ae70f16522a17712a271b267db2c8,15920,15920,0,
Seoul,2023-07-07 14:31:34.556,South Korea,,Mac,Mac,resubscribe.subscription,Korean,Safari,16.5.1,Web,f95653a2de68593f7a7ef6a69433ad0c,15920,15920,0,
Mokpo,2023-09-28 07:02:07.674,South Korea,,Windows,Windows,resubscribe.subscription,Korean,Chrome,117.0.0.0,Web,7e2189256a5297d0879daf0b70118519,131600,98700,32900,
Seodaemun-gu,2023-09-23 13:15:54.140,South Korea,,Windows,Windows,resubscribe.subscription,Korean,Edge,117.0.2045.31,Web,20c87eb0c4198b2a291d3715bdb92cd7,15920,15920,0,
Seoul,2023-12-20 05:43:01.097,South Korea,,Windows,Windows,resubscribe.subscription,Korean,Edge,97,Web,e8e8151ca794afcb85819803f15ab5ce,95520,95520,0,B
Gimpo-si,2023-12-20 05:32:03.375,South Korea,,Windows,Windows,resubscribe.subscription,Korean,Chrome,120.0.0.0,Web,4f402d12f8b6f2dd4d4dd10c1c40066e,95520,95520,0,A
,2023-12-30 03:38:21.272,South Korea,,Windows,Windows,resubscribe.subscription,Korean,Edge,120.0.0.0,Web,53775b5d8b0b809f0c8baf7b7fa1a569,95520,95520,0,B
Cheongju-si,2023-08-19 15:11:37.927,South Korea,,Windows,Windows,resubscribe.subscription,Korean,Chrome,116.0.0.0,Web,6f28c9040bb8d8105e353bc6079844b2,15920,15920,0,
Sejong,2023-09-30 05:57:48.868,South Korea,,Windows,Windows,resubscribe.subscription,Korean,Chrome,117.0.0.0,Web,e4808601bf7fb351df808aacb80962af,131600,111860,19740,
Osan,2023-08-21 11:31:50.692,South Korea,,Mac,Mac,resubscribe.subscription,Korean,Chrome,115.0.0.0,Web,de385d9bda1e0be3d7f296ec5af7bef0,15920,15920,0,
Gangnam-gu,2023-08-21 11:53:03.794,South Korea,,Samsung Phone,Samsung Galaxy S20 5G,resubscribe.subscription,Korean,Samsung Browser,22.0,Web,6e0da93d8521ed41323620e1aee39012,131600,98700,32900,
Yongsan-gu,2023-10-08 11:22:58.576,South Korea,,Windows,Windows,resubscribe.subscription,English,Chrome,117.0.0.0,Web,c9ca83ec5f91a308ef458d2745819b77,15920,15920,0,
Donggu,2023-08-26 11:36:19.132,South Korea,,Windows,Windows,resubscribe.subscription,Korean,Edge,115.0.1901.203,Web,8b1b040386495475334c4b86d91edbd6,15920,15920,0,
Seodaemun-gu,2023-09-18 14:29:42.016,South Korea,,Windows,Windows,resubscribe.subscription,Korean,Chrome,116.0.0.0,Web,51c7830f9a9d4b133d99f3428a218907,15920,15920,0,
Geumjeong-gu,2023-07-22 06:44:57.770,South Korea,,Windows,Windows,resubscribe.subscription,Korean,Chrome,113.0.0.0,Web,44f6fb22f1c473d718e692f8de901b5e,15920,15920,0,
Sydney,2023-09-04 10:23:44.563,Australia,,Windows,Windows,resubscribe.subscription,Korean,Chrome,116.0.0.0,Web,83391a604d85aa6c156d08dc6c6d9ddd,15920,15920,0,
Seoul,2023-08-03 22:52:02.732,South Korea,,Apple iPhone,Apple iPhone,resubscribe.subscription,Korean,Mobile Safari,16.3,Web,13529cc3ce0e62e35af975bd786d797f,15920,15920,0,
Sejong,2023-07-22 12:21:55.063,South Korea,,Windows,Windows,resubscribe.subscription,Korean,Chrome,114.0.0.0,Web,389d443dc91a7b54892c7bebdd433c5f,131600,131600,0,
Gwangjin-gu,2023-10-06 06:31:49.234,South Korea,,Windows,Windows,resubscribe.subscription,Korean,Chrome,111.0.0.0,Web,f7d5311d850025d1a54bbd72d183649b,15920,15920,0,
Bupyeong-gu,2023-10-06 06:01:21.379,South Korea,,Mac,Mac,resubscribe.subscription,Korean,Chrome,117.0.0.0,Web,f09cc23ab4b9fa624deb7a16eceabfa0,15920,13532,2388,
Yeongdeungpo-gu,2023-11-05 11:58:17.805,South Korea,,K,,resubscribe.subscription,Korean,Chrome,117.0.0.0,Web,e321b40dd8cf29cb3f0309ca02671aee,15920,15920,0,A
Bupyeong-gu,2023-09-15 06:29:27.129,South Korea,,Windows,Windows,resubscribe.subscription,Korean,Chrome,116.0.0.0,Web,90b05aa3114fee1691613dbe729bb45e,15920,13532,2388,
Seongbuk-gu,2023-12-19 06:26:21.393,South Korea,,Windows,Windows,resubscribe.subscription,Korean,Chrome,120.0.0.0,Web,fe551a948c862c220158e34d3bc2bc47,95520,95520,0,B
Suwon,2023-09-16 10:20:50.829,South Korea,,Windows,Windows,resubscribe.subscription,Korean,Chrome,117.0.0.0,Web,e76f79c168cd1185adbda6694efde31b,15920,15920,0,
Seongnam-si,2023-12-15 00:56:18.598,South Korea,,Mac,Mac,resubscribe.subscription,Korean,Chrome,120.0.0.0,Web,c9644d64187b12adc3ba6ad44d5e0314,95520,95520,0,B
Gwanak-gu,2023-07-05 06:16:57.365,South Korea,,Windows,Windows,resubscribe.subscription,Korean,Chrome,114.0.0.0,Web,ac0fe1c9fffe3f72991b2d0532cee829,15920,15920,0,
Incheon,2023-09-30 08:08:49.640,South Korea,,Windows,Windows,resubscribe.subscription,Korean,Chrome,115.0.0.0,Web,fc1c30ffcdc50fb6304f7f463deee92b,15920,15920,0,
Gangseo-gu,2023-09-30 08:03:19.188,South Korea,,Apple iPhone,Apple iPhone,resubscribe.subscription,Korean,Mobile Safari,16.6,Web,e7aa6832ba10d7ca75b810a03579bd08,15920,15920,0,
Seoul,2023-11-07 04:56:51.178,South Korea,,Mac,Mac,resubscribe.subscription,Korean,Safari,16.6,Web,0292f9b9e5eee6d5419862b20151993e,131600,131600,0,A
Nowon-gu,2023-07-31 14:27:59.679,South Korea,,K,,resubscribe.subscription,Korean,Chrome,115.0.0.0,Web,73bffc430033175a34fbb520bb194820,15920,15920,0,
Seodaemun-gu,2023-07-31 07:37:10.913,South Korea,,Windows,Windows,resubscribe.subscription,Korean,Chrome,115.0.0.0,Web,bfc741d9ea0adf7b3a5cc7ecd5305a52,15920,15920,0,
Seoul,2023-12-31 07:30:52.539,South Korea,,Apple iPhone,Apple iPhone,resubscribe.subscription,Korean,Mobile Safari,17.1.2,Web,40d6472a9a0199f4a7a2d01eb1af760e,95520,95520,0,B
Seongnam-si,2023-12-31 07:22:39.381,South Korea,,Windows,Windows,resubscribe.subscription,Korean,Chrome,119.0.0.0,Web,5b443ff3ca0c807fe55169c98ae69eb2,95520,95520,0,A
Goyang-si,2023-12-31 07:42:28.197,South Korea,,Windows,Windows,resubscribe.subscription,Korean,Chrome,120.0.0.0,Web,d47e9af7acd0fb212ce2d3be4fd89435,95520,95520,0,A
Gwangsan-gu,2023-08-24 07:04:35.537,South Korea,,Windows,Windows,resubscribe.subscription,Korean,Chrome,116.0.0.0,Web,79fdd01af70e9c1a56900ce362343de4,15920,15920,0,
Yongin-si,2023-12-28 11:11:41.597,South Korea,,Windows,Windows,resubscribe.subscription,Korean,Whale,3.23.214.17,Web,a3e6ae084b652961f55fd3ae50438240,95520,95520,0,A
Gangnam-gu,2023-11-19 07:52:45.865,South Korea,,Windows,Windows,resubscribe.subscription,Korean,Chrome,119.0.0.0,Web,a2d4fb2fd83ef9c49133360a044aa9f8,15920,15920,0,A
Gwangjin-gu,2023-11-23 03:27:39.045,South Korea,,Windows,Windows,resubscribe.subscription,Korean,Chrome,119.0.0.0,Web,b4e0f3b4ac703defc8033fb12ef1dd85,15920,15920,0,A
Haman-gun,2023-07-12 08:01:58.638,South Korea,,Windows,Windows,resubscribe.subscription,Korean,Chrome,114.0.0.0,Web,d74961d3908e747c3a10e6b7fb8bb331,15920,15920,0,
Yeonsu-gu,2023-08-07 08:52:56.687,South Korea,,Windows,Windows,resubscribe.subscription,Korean,Whale,3.21.192.18,Web,4bb498c31d522f08b00053aacacdb671,15920,15920,0,
Seoul,2023-08-07 08:01:15.264,South Korea,,Mac,Mac,resubscribe.subscription,Korean,Safari,16.5.2,Web,4f55605f448d90da854466f5e38d9f92,15920,15920,0,
Suwon,2023-11-09 01:53:15.332,South Korea,,Windows,Windows,resubscribe.subscription,Korean,Chrome,119.0.0.0,Web,e38d91d2064e603f02c1422957df98cd,15920,15920,0,A
Yongsan-gu,2023-09-27 06:29:09.595,South Korea,,Windows,Windows,resubscribe.subscription,English,Chrome,117.0.0.0,Web,eb077f56deed7fd8df8ee65577b5071e,131600,131600,0,
Seoul,2023-11-17 09:38:25.682,South Korea,,Apple iPhone,Apple iPhone,resubscribe.subscription,Korean,Mobile Safari,17.0.1,Web,cf498281202ae61c0b03beb9eed0d58d,15920,15920,0,A
Mapo-gu,2023-12-26 02:01:29.207,South Korea,,Mac,Mac,resubscribe.subscription,Korean,Chrome,120.0.0.0,Web,6273ea481a53ad142f85be81c6e6644a,95520,95520,0,A
Seodaemun-gu,2023-08-13 07:05:42.005,South Korea,,Mac,Mac,resubscribe.subscription,Korean,Chrome,115.0.0.0,Web,c05014972f0292d053fc120640c30f77,131600,131600,0,
Winder,2023-10-27 01:43:06.772,United States,,Windows,Windows,resubscribe.subscription,Korean,Chrome,118.0.0.0,Web,c2f01b52b9e33b1ffeae22b452d6ff1d,131600,131600,0,
Yongin-si,2023-08-03 01:12:43.580,South Korea,,Mac,Mac,resubscribe.subscription,Korean,Chrome,115.0.0.0,Web,e18cf4cdfdf71ea59f5a19e56b7e6658,131600,131600,0,
Chungju,2023-08-29 03:11:27.253,South Korea,,Samsung Phone,Samsung Galaxy S22 Ultra,resubscribe.subscription,Korean,Whale,1.0.0.0,Web,34342a6607fa7979a99020d2ea0c5349,131600,131600,0,
Jungnang-gu,2023-07-25 08:05:36.289,South Korea,,Windows,Windows,resubscribe.subscription,Korean,Edge,115.0.1901.183,Web,3ebb00a18691d94271c6f8ac1e102606,15920,15920,0,
,2023-12-28 07:34:52.379,,,,,resubscribe.subscription,,,,,57b989999ddb1a39ab787723b017b187,95520,95520,0,B
Cheonan,2023-08-04 09:22:36.855,South Korea,,Windows,Windows,resubscribe.subscription,Korean,Chrome,115.0.0.0,Web,283ac3be2e9cf59284cf995e8d46e0df,15920,15920,0,
Seoul,2023-09-04 02:14:58.161,South Korea,,Apple iPhone,Apple iPhone,resubscribe.subscription,Korean,Mobile Safari,16.6,Web,5e638c50130c46f32abd0d47f3f6b9fa,15920,15920,0,
Seoul,2023-07-17 08:25:12.461,South Korea,,Apple iPhone,Apple iPhone,resubscribe.subscription,Korean,Mobile Safari,16.5.2,Web,c2d47034960fdff5df495822ff66fbc1,15920,15920,0,
Seoul,2023-07-01 14:56:15.834,South Korea,,Apple iPhone,Apple iPhone,resubscribe.subscription,Korean,Mobile Safari,16.0,Web,ebef7cfabbf8e1a5d81aaf6fa8340c16,15920,15920,0,
Yongsan-gu,2023-07-03 11:34:30.868,South Korea,,Mac,Mac,resubscribe.subscription,Korean,Chrome,114.0.0.0,Web,f590211e481a649ffad5427f583fb908,15920,15920,0,
Bupyeong-gu,2023-09-20 16:19:18.591,South Korea,,Windows,Windows,resubscribe.subscription,Korean,Chrome,116.0.0.0,Web,5f961f5b8d3fcf4a04978e4c37ef010d,131600,131600,0,
Seongnam-si,2023-12-24 23:43:56.703,South Korea,,Samsung Phone,Samsung Galaxy S22 Ultra,resubscribe.subscription,Korean,Samsung Browser,22.0,Web,e4a29e0c7c2efd89574a2ce6e3211334,95520,95520,0,A
Yongin-si,2023-09-27 16:56:07.004,South Korea,,Windows,Windows,resubscribe.subscription,Korean,Edge,117.0.2045.41,Web,ce4d9b20563b3480fe3ccd25e7103bdc,15920,15920,0,
Seoul,2023-10-18 12:59:01.406,South Korea,,Mac,Mac,resubscribe.subscription,Korean,Safari,16.6,Web,94bd54d36c8a1715ee88209bad2fa63f,15920,15920,0,
Gyeongsan-si,2023-09-24 15:45:56.704,South Korea,,Windows,Windows,resubscribe.subscription,Korean,Chrome,117.0.0.0,Web,a591c5ecfa6175f81689d35c32080736,15920,15920,0,
Seoul,2023-12-23 09:40:25.205,South Korea,,Apple iPhone,Apple iPhone,resubscribe.subscription,Korean,Mobile Safari,17.2,Web,49807e0564c9447da9ef229ec54fa6ba,95520,95520,0,B
Geumcheon-gu,2023-12-23 09:30:13.106,South Korea,,Samsung Phone,Samsung Galaxy S20+ 5G,resubscribe.subscription,Korean,Samsung Browser,23.0,Web,ff386ac202b4d9791259039e8f5879f4,95520,95520,0,A
Namyangju,2023-11-22 01:22:52.372,South Korea,,Mac,Mac,resubscribe.subscription,Korean,Chrome,119.0.0.0,Web,709e41c97d8b384e115bef2578cbd2ce,131600,111860,19740,A
Dongdaemun-gu,2023-08-19 13:29:33.039,South Korea,,Windows,Windows,resubscribe.subscription,Korean,Chrome,115.0.0.0,Web,ffe13db0ad3751c9be06a73aa38bc9fc,15920,15920,0,
Seoul,2023-10-30 13:13:57.834,South Korea,,Mac,Mac,resubscribe.subscription,Korean,Safari,15.2,Web,516f3638c5160767678c40c6cdbc63ea,15920,15920,0,A
Yongin-si,2023-07-10 00:18:57.344,South Korea,,Windows,Windows,resubscribe.subscription,Korean,Chrome,114.0.0.0,Web,480468e1d173be446e19c48fa87644cf,131600,131600,0,
Gangnam-gu,2023-09-13 13:52:46.490,South Korea,,Windows,Windows,resubscribe.subscription,Korean,Chrome,116.0.0.0,Web,ad7f54a271a0f34f603d3a496e6bde21,15920,13532,2388,
Buk-gu,2023-09-29 05:14:25.486,South Korea,,Windows,Windows,resubscribe.subscription,Korean,Chrome,117.0.0.0,Web,c381fe1609bb4eb355fd0533aa4b9c67,15920,15920,0,
Songpa-gu,2023-11-17 04:11:28.473,South Korea,,Mac,Mac,resubscribe.subscription,Korean,Chrome,119.0.0.0,Web,f484a39c7305dfe14c03820c3087d61a,15920,15920,0,A
Donghae-si,2023-09-20 08:18:50.105,South Korea,,Samsung Phone,Samsung Galaxy S20+ 5G,resubscribe.subscription,Korean,Samsung Browser,22.0,Web,e037cc02f429f720e2e6cbcdee3de349,131600,98700,32900,
Buk-gu,2023-12-25 05:43:45.261,South Korea,,Mac,Mac,resubscribe.subscription,Korean,Chrome,120.0.0.0,Web,ecab7e77bfa6f528f356cfaa193a8f2e,95520,95520,0,B
Seoul,2023-08-10 00:24:20.161,South Korea,,Apple iPhone,Apple iPhone,resubscribe.subscription,Korean,Mobile Safari,16.5.2,Web,2466261a18d5757e8504ff8045d4b0e1,15920,15920,0,
Seoul,2023-11-19 01:27:37.049,South Korea,,Apple iPhone,Apple iPhone,resubscribe.subscription,Korean,Mobile Safari,17.0.1,Web,92732642cfdb83427ea916f35882b45d,15920,15920,0,A
Seoul,2023-08-17 08:00:02.200,South Korea,,Apple iPhone,Apple iPhone,resubscribe.subscription,Korean,Mobile Safari,16.2,Web,25b72ecbaabb5772b0cc1892264b4c9e,15920,15920,0,
Geumjeong-gu,2023-10-05 10:25:33.105,South Korea,,Windows,Windows,resubscribe.subscription,Korean,Chrome,117.0.0.0,Web,6811002666603f4502069fd1dd7dcb72,15920,15920,0,
Hanam,2023-11-12 12:18:06.005,South Korea,,Mac,Mac,resubscribe.subscription,Korean,Chrome,118.0.0.0,Web,57ef31c29e1db478b31d8ebec1cee35e,15920,15920,0,A
Gangnam-gu,2023-07-18 09:04:07.532,South Korea,,Apple iPhone,Apple iPhone,resubscribe.subscription,Korean,Mobile Safari,16.1,Web,c2f0e5412d80df770e6004b00da998ce,131600,131600,0,
Dongjak-gu,2023-10-10 07:15:15.080,South Korea,,Windows,Windows,resubscribe.subscription,Korean,Edge,117.0.2045.60,Web,66e485879b3c97c78d52ea954223e4fc,15920,15920,0,
Namyangju,2023-10-10 07:59:17.262,South Korea,,Mac,Mac,resubscribe.subscription,Korean,Chrome,117.0.0.0,Web,119ead20208fd5741ad2b79fc8722e40,15920,13532,2388,
Seoul,2023-10-20 04:30:43.678,South Korea,,Mac,Mac,resubscribe.subscription,Korean,Safari,16.5,Web,d871e38479cbaebebea0488651fc654c,15920,15920,0,
Duisburg,2023-11-17 17:51:00.863,Germany,,Windows,Windows,resubscribe.subscription,Korean,Chrome,119.0.0.0,Web,71b161a6723cde468c5cfd484bf2cebb,131600,131600,0,A
Wonju,2023-07-11 04:41:20.906,South Korea,,Windows,Windows,resubscribe.subscription,Korean,Chrome,114.0.0.0,Web,34e100c474bdd1322c5a60e3c1e48601,15920,15920,0,
,2023-12-16 15:51:19.005,,,,,resubscribe.subscription,,,,,2c8ddd6a6a6cd1295f9fc6ca548559b9,95520,95520,0,A
Seoul,2023-07-20 11:25:03.318,South Korea,,Mac,Mac,resubscribe.subscription,Korean,Safari,16.3,Web,4f86d7c026d8706ddc3195354c5e0e01,15920,15920,0,
Hanam,2023-10-06 00:23:25.137,South Korea,,Windows,Windows,resubscribe.subscription,Korean,Chrome,116.0.0.0,Web,580bfd42f2410fdcf4d122f0338fa70c,15920,15920,0,
Seoul,2023-11-28 13:33:38.175,South Korea,,Apple iPhone,Apple iPhone,resubscribe.subscription,Korean,Mobile Safari,17.1.1,Web,688a59aa0378a80cf660175bd6d2e226,131600,131600,0,A
Geumjeong-gu,2023-07-17 05:27:14.835,South Korea,,Windows,Windows,resubscribe.subscription,Korean,Chrome,114.0.0.0,Web,ceaca2bb7ca43c59e681a2b878bdec8d,15920,15920,0,
Seoul,2023-08-11 09:08:26.828,South Korea,,Windows,Windows,resubscribe.subscription,Korean,Chrome,115.0.0.0,Web,a961f2572eb43b797c2311100cbad433,15920,15920,0,
Songpa-gu,2023-07-24 12:01:10.927,South Korea,,Windows,Windows,resubscribe.subscription,Korean,Chrome,115.0.0.0,Web,88d6ea162b8f715a59b0a27972d86b1b,15920,15920,0,
Yongin-si,2023-07-08 10:30:09.494,South Korea,,Windows,Windows,resubscribe.subscription,Korean,Edge,114.0.1823.67,Web,0419c606e886f3f0c2f97c73592613b4,15920,15920,0,
,2023-12-29 03:30:27.173,,,,,resubscribe.subscription,,,,,11a6c8d7d31493e743175895fc63b8eb,95520,95520,0,B
Gwangmyeong-si,2023-12-29 03:44:23.965,South Korea,,Mac,Mac,resubscribe.subscription,Korean,Chrome,120.0.0.0,Web,67660eb927d074d468d1d5322f4dc7e2,95520,95520,0,A
Gwangjin-gu,2023-07-09 06:35:18.047,South Korea,,Windows,Windows,resubscribe.subscription,Korean,Chrome,114.0.0.0,Web,308fdd38b37fcab0a5674b0957c5f18b,131600,131600,0,
Buk-gu,2023-12-30 08:44:49.356,South Korea,,Windows,Windows,resubscribe.subscription,Korean,Chrome,120.0.0.0,Web,fffe529de03d6187ef7ed765650c8d2b,95520,95520,0,B
Seoul,2023-11-30 01:38:55.307,South Korea,,Windows,Windows,resubscribe.subscription,Korean,Whale,3.21.192.18,Web,5bced6c6b1563ff034b59c6b211a16e9,131600,125020,6580,A
Gwangjin-gu,2023-07-22 05:17:06.549,South Korea,,Mac,Mac,resubscribe.subscription,English,Chrome,114.0.0.0,Web,b6dd3683ab1ef67f2568cc18cfaf8777,15920,15920,0,
Chuncheon,2023-07-22 05:01:06.529,South Korea,,Windows,Windows,resubscribe.subscription,Korean,Chrome,114.0.0.0,Web,8c0dad7507905617863c095d97704e0f,15920,15920,0,
Wŏnju,2023-11-19 09:08:46.689,South Korea,,Windows,Windows,resubscribe.subscription,Korean,Chrome,108.0.0.0,Web,91053eda0bffb4db6c9317acf15bc44a,15920,15920,0,A
Gwanak-gu,2023-07-28 02:02:08.236,South Korea,,Mac,Mac,resubscribe.subscription,Korean,Chrome,115.0.0.0,Web,d450a5107a3051d7f5e17ce190f3521e,15920,15920,0,
Seoul,2023-10-27 13:05:03.850,South Korea,,Mac,Mac,resubscribe.subscription,Korean,Whale,3.19.166.16,Web,5d16debac153f9f0b5fdd3a2b0ff6f07,15920,13532,2388,A
Gangseo-gu,2023-12-18 01:28:37.894,South Korea,,Windows,Windows,resubscribe.subscription,Korean,Chrome,120.0.0.0,Web,a7102cebfbc2873d5219ede74fb59aed,95520,95520,0,B
Nam-gu,2023-08-21 12:05:28.755,South Korea,,Mac,Mac,resubscribe.subscription,Korean,Whale,3.21.192.22,Web,82eb891e8fe64c48411e38a540d92cdd,15920,15920,0,
Daejeon,2023-07-16 14:46:47.117,South Korea,,Windows,Windows,resubscribe.subscription,Korean,Chrome,114.0.0.0,Web,66e75aa18580ee78eccde44f09344a3a,15920,15920,0,
Yangsan,2023-12-20 10:03:40.756,South Korea,,Samsung Phone,Samsung Galaxy Z Flip3 5G,resubscribe.subscription,Korean,Chrome WebView,120.0.6099.43,Web,f4e6c1833f5d74611bc809632103877b,95520,95520,0,B
Ansan-si,2023-09-09 08:00:57.883,South Korea,,Windows,Windows,resubscribe.subscription,Korean,Chrome,116.0.0.0,Web,9062e21ca3bc6fd2ffba038572f9ce75,15920,13532,2388,
