city,client_event_time,country,device_carrier,device_family,device_type,event_type,language,os_name,os_version,platform,user_id,plan.price,paid_amount,coupon.discount_amount,pg.type
Jung-gu,2022-07-01 13:17:47.281000,South Korea,,Apple iPhone,Apple iPhone,complete.subscription,Korean,WebKit,605,Web,d78a6d9ab8007a255ffa4728329754e6,42960,36516,6444,
Cheonan,2022-07-01 13:02:35.937000,South Korea,,Android,Android,complete.subscription,Korean,Samsung Browser,17,Web,bf7fce0dcbc56a09ff55d9902482b625,15920,15920,0,
Dong-gu,2022-07-01 13:48:20.835000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,103,Web,7731890fe496647b98331233389933b9,42960,42960,0,
Gangnam-gu,2022-06-29 01:53:57.018000,South Korea,,Mac,Mac,complete.subscription,English,Chrome,103,Web,9522fdf06fa42bc3bac381df6acd5a3a,131600,131600,0,
Goyang-si,2022-06-29 01:35:52.660000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,102,Web,39171c92ee0c7691cca0d042c977fb54,15920,15920,0,
Buk-gu,2022-08-28 14:18:01.883000,South Korea,,Windows,Windows,complete.subscription,Korean,Edge,104,Web,7b919a1579c8cbf0ed7d3ca6e91311c7,15920,15920,0,
Seoul,2022-11-17 10:46:36.604000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,107.0.0.0,Web,2e720d29d6d3fc0d1b171affc907b5b0,15920,3960,11960,
Seoul,2022-11-17 10:15:02.905000,South Korea,,Android,Android,complete.subscription,Korean,Chrome,107,Web,c2e1af7d003aa86de7d11cc30bb5ee5d,15920,15920,0,
Guro-gu,2022-02-17 06:10:15.540000,South Korea,,Apple iPhone,Apple iPhone,complete.subscription,Korean,Mobile Safari,15,Web,8d211b2ce2da39c355b5212b9de66d82,42960,42960,0,
Seoul,2022-11-15 15:10:43.672000,South Korea,,Apple iPhone,Apple iPhone,complete.subscription,Korean,Mobile Safari,14,Web,4fb7618c0236154da446dfaebde4ccb0,15920,3960,11960,
Yangcheon-gu,2022-11-15 15:19:36.864000,South Korea,,Apple iPhone,Apple iPhone,complete.subscription,Korean,Chrome Mobile,107,Web,9adf129f82bcbf35f6e3de33fec38d5f,15920,3960,11960,
Cheongju-si,2022-11-15 15:28:29.931000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,107,Web,6c1c330f81bed598da1e2fbd894094b5,15920,3960,11960,
Dalseong-gun,2022-05-14 01:50:05.703000,South Korea,,Mac,Mac,complete.subscription,Korean,Chrome,98,Web,2eed322466296576201acd128c66bae4,15920,12736,3184,
Gangnam-gu,2022-07-25 01:21:22.893000,South Korea,,Mac,Mac,complete.subscription,Korean,Chrome,103,Web,02cf576f62b2fbf0c87a3560d8475aab,15920,15920,0,
Seocho-gu,2022-08-10 04:28:19.847000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,104,Web,6f2eecf1200a776550ae7a3fdfd7a8b5,15920,15920,0,
Hongseong-gun,2022-08-10 04:45:56.713000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,104,Web,a58a0f6f464c1a202b28aede2132bf45,131600,111860,19740,
Eunpyeong-gu,2022-08-10 04:09:54.180000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,104,Web,9d9b8d2710deb228cdc2f86864e839c8,15920,15920,0,
Goyang-si,2022-12-25 01:00:11.645000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,108.0.0.0,Web,e07aa89c3d66953a8557470b35ee55af,79200,79200,0,
Dongjak-gu,2022-12-25 01:59:28.248000,South Korea,,Samsung Phone,Samsung Galaxy S22 Ultra,complete.subscription,Korean,Whale,1.0.0.0,Web,eb4d04e7e32fae8afb70b2bfdb5a8bcb,79200,79200,0,
Suncheon-si,2022-12-25 01:49:39.022000,South Korea,,Windows,Windows,complete.subscription,Korean,Edge,108.0.1462.54,Web,d747e537535064347ed3df6baa30ad6d,79200,79200,0,
Muju-gun,2022-12-25 01:37:32.707000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,108.0.0.0,Web,619f42c90c45d689aa7710caf0c6285f,79200,79200,0,
Seoul,2022-12-25 01:08:35.095000,South Korea,,Samsung Phone,Samsung Galaxy Z Flip3 5G,complete.subscription,Korean,Instagram,258.1.0.26.100,Web,a109cec60876014ebedc1d2b8105643e,79200,79200,0,
Gwangmyeong,2022-12-05 04:00:35.177000,South Korea,,Windows,Windows,complete.subscription,Korean,Edge,107.0.1418.62,Web,ba0f89420eb7fa542cf6a68d3e0f04cd,79200,79200,0,
Gangbuk-gu,2022-12-05 04:51:31.345000,South Korea,,Windows,Windows,complete.subscription,Korean,Edge,107.0.1418.62,Web,0f7c23c0d0e228ed30fb21253d0832b6,79200,79200,0,
Uijeongbu-si,2022-08-30 01:40:01.688000,South Korea,,Android,Android,complete.subscription,Korean,Chrome Mobile,104,Web,f3a2651d8cecae0113e1cd3402b16b59,131600,131600,0,
Dongjak-gu,2022-04-20 12:05:51.475000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,100,Web,8938c4e613b5ca3f8266930936e122e4,15920,13532,2388,
Yuseong-gu,2022-04-20 12:05:57.953000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,100,Web,a031893b0f9410b64d68f8c0862ef295,15920,15920,0,
Yongin-si,2022-04-20 12:05:09.288000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,100,Web,69dda75dcd802f82c4279d6a3db754f7,15920,15920,0,
Incheon,2022-04-20 12:31:58.695000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,100,Web,e23bfab5e0d56d46452db4b6fc6c5192,131600,111860,19740,
Gwanak-gu,2022-10-01 14:09:51.447000,South Korea,,Mac,Mac,complete.subscription,Korean,Chrome,104,Web,374312364e615be115ae0b43759a2b72,42960,42960,0,
Gangnam-gu,2022-12-28 10:28:16.340000,South Korea,,Windows,Windows,complete.subscription,Korean,Edge,108.0.1462.54,Web,144b5e93dc615f20370281b7ae7ec0bf,79200,79200,0,
Eumseong-gun,2022-12-28 10:02:50.650000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,99.0.4844.84,Web,a384d33b3188c8098fbd22ac3ef747cc,79200,79200,0,
Nam-gu,2022-12-28 10:10:12.253000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,108.0.0.0,Web,12f795333981776909f186fdaec1dc88,79200,79200,0,
Yuseong-gu,2022-12-29 16:39:33.072000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,108.0.0.0,Web,b4ba5d9a4fff7a3373745cb40dcf6521,79200,79200,0,
Songpa-gu,2022-12-29 16:54:18.630000,South Korea,,Mac,Mac,complete.subscription,Korean,Chrome,108.0.0.0,Web,c97f3c01261904c870bab0e8e8021e35,79200,79200,0,
Buk-gu,2022-12-29 16:37:57.383000,South Korea,,Samsung Phone,Samsung Galaxy S22 Ultra,complete.subscription,Korean,Whale,1.0.0.0,Web,96951e92cb148c9f684275450da60adf,79200,79200,0,
Gangseo-gu,2022-04-23 11:49:31.068000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,100,Web,3e91a8367adc4b0e626524a842a74adb,131600,111860,19740,
Suwon,2022-04-23 11:22:49.099000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,100,Web,824f00ac09d9d557bf4977ea3c7bd50f,42960,42960,0,
Eunpyeong-gu,2022-06-08 10:25:26.174000,South Korea,,Mac,Mac,complete.subscription,English,Chrome,102,Web,e35fa9d953a01a2e031ced41f684dd40,42960,42960,0,
Gangdong-gu,2022-11-24 09:10:58.508000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,107.0.0.0,Web,dc08d031396450889a00da419a71c2cb,15920,3960,11960,
Dongdaemun-gu,2022-04-21 14:58:55.446000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,100,Web,e0d9cf4cfac627ae702ddd0cd1a18b9e,15920,15920,0,
Hornell,2022-07-15 02:00:08.995000,United States,,Mac,Mac,complete.subscription,Korean,Chrome,103,Web,e6dd557cdd2394653a7bc28260dd53f7,15920,12736,3184,
Busanjin-gu,2022-12-15 02:01:05.644000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,108.0.0.0,Web,f2381e1ce208e00a65abf48851e5995b,79200,79200,0,
Gwangju,2022-05-24 02:37:48.450000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,101,Web,9128ed9ade0914e0f45bd7e80c65c45c,15920,15920,0,
Seoul,2022-06-15 09:52:36.930000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,101,Web,07ab079227c4b714339c2d6476ac5b2b,42960,42960,0,
Gimpo-si,2022-05-04 07:40:58.359000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,101,Web,3f3ac5d11bba26dd81517183d349faf8,42960,42960,0,
Yangp'yong,2022-11-16 16:00:01.682000,South Korea,,Apple iPhone,Apple iPhone,complete.subscription,Korean,Mobile Safari,15.6,Web,fd8b29e3ae8720d42479d2b950c64ffd,15920,15920,0,
Yangp'yong,2022-11-16 16:00:02.554000,South Korea,,Apple iPhone,Apple iPhone,complete.subscription,Korean,Mobile Safari,15.6,Web,fd8b29e3ae8720d42479d2b950c64ffd,15920,15920,0,
Busan,2022-11-16 16:21:39.906000,South Korea,,Mac,Mac,complete.subscription,Korean,Chrome,107.0.0.0,Web,4240f365be9c0a8e4a5668766ee72d3e,15920,3960,11960,
Kuala Lumpur,2022-11-16 16:06:11.715000,Malaysia,,Windows,Windows,complete.subscription,Korean,Chrome,107.0.0.0,Web,cfc0362aac4b7dc972b21e5cb1970b9f,15920,3960,11960,
Songpa-gu,2022-08-29 12:10:02.486000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,104,Web,e145f5df0d43b2a3be744d51cea3d244,15920,15920,0,
Gwangjin-gu,2022-08-29 12:10:01.381000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,104,Web,606969fb3202e732a152b7f3703908bb,15920,15920,0,
Yeongdo-gu,2022-02-07 00:50:20.171000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,96,Web,bedc7a9a71a794dbc1646bd6e9c0cff6,42960,36516,6444,
Gimhae,2022-02-07 00:51:53.939000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,96,Web,3618f61ab6eab9480de61daa1af51bfa,42960,42960,0,
Asan,2022-02-07 00:34:36.920000,South Korea,,Android,Android,complete.subscription,Korean,Facebook,352,Web,88c2ffb9a147de59c989540f2658b32d,15920,15920,0,
Seo-gu,2022-03-29 10:05:16.816000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,98,Web,2dbc20caee3bfaeef9010271449426c7,15920,15920,0,
Cheongju-si,2022-03-29 10:57:43.486000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,99,Web,8ddc328e7eb9306df4f5f247607a14c7,15920,13532,2388,
Songpa-gu,2022-03-29 10:49:55.845000,South Korea,,Android,Android,complete.subscription,Korean,Chrome Mobile,98,Web,321a6f43e19ce5c8ad0b9297b3fe2a0c,15920,15920,0,
Wonju,2022-11-14 13:50:01.244000,South Korea,,Windows,Windows,complete.subscription,Korean,Edge,107,Web,4b01106982ce76a475b30b68b0145a39,15920,15920,0,
Wonju,2022-11-14 13:50:01.778000,South Korea,,Windows,Windows,complete.subscription,Korean,Edge,107,Web,4b01106982ce76a475b30b68b0145a39,15920,15920,0,
,2022-11-14 13:02:34.603000,,,,,complete.subscription,,,,,8ee0335f00c554e10ba36d59c1ebd4b2,15920,3960,11960,
Yeonsu-gu,2022-09-13 05:25:01.657000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,104,Web,793cb73b17c3d7e166d2201bece20ca5,15920,15920,0,
Anyang-si,2022-09-13 05:25:01.642000,South Korea,,Windows,Windows,complete.subscription,Korean,Edge,103,Web,93a415deb35e67e8064dc55a4a774880,131600,131600,0,
Gwangju,2022-06-06 05:33:17.470000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,102,Web,44bd99f4ca0d7dcf5337341ddb5fffe6,15920,15920,0,
Nam-gu,2022-06-06 05:47:17.145000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,102,Web,4772c0a44069b27a4c414b0cdc72fcd7,15920,13532,2388,
Gimpo-si,2022-06-06 05:05:53.307000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,102,Web,ae968f09814bdae915e39b8a59692fda,15920,15920,0,
Gimpo-si,2022-06-06 05:23:06.887000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,101,Web,443444ba056e673eb68dca4066726a0a,15920,15920,0,
Suncheon,2022-05-24 23:13:26.373000,South Korea,,Windows,Windows,complete.subscription,Korean,Edge,95,Web,fe24001b6ee3a00e4e2d5caad3d2d338,15920,15920,0,
Seoul,2022-09-19 02:15:01.623000,South Korea,,Android,Android,complete.subscription,Korean,Chrome WebView,90,Web,816882e8871f9f0f09b1e4030c9b287d,131600,131600,0,
Bupyeong-gu,2022-07-18 12:47:48.238000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,103,Web,cfb39dfbb5bbf6944d6f7e22284ab542,131600,131600,0,
Gumi,2022-07-18 12:50:41.589000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,98,Web,2b0f3deb662b30366c39fc59410727e0,42960,42960,0,
Gangnam-gu,2022-04-27 12:50:44.743000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,100,Web,d8534b7743587af2f2989f4bbd5acf9e,15920,13532,2388,
Dobong-gu,2022-04-27 12:59:54.674000,South Korea,,Windows,Windows,complete.subscription,English,Chrome,100,Web,62b6a9b5d630f12840bbdd5402acd194,15920,15920,0,
Daejeon,2022-03-14 07:52:02.402000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,99,Web,e07ea7fa7823ec178f441b2fe01f1bd1,15920,15920,0,
Gangseo-gu,2022-03-14 07:34:11.956000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,97,Web,cd6bf89fdac96e24ca75e10e5b83075c,15920,15920,0,
Wonju,2022-10-04 11:05:01.717000,South Korea,,Android,Android,complete.subscription,Korean,Chrome WebView,90,Web,8d0c3ae2ae3305967a554d805bdd85cd,15920,15920,0,
Seoul,2022-11-17 00:05:47.921000,South Korea,,Samsung Phone,Samsung Galaxy A22 5G,complete.subscription,Korean,Chrome,107.0.0.0,Web,ed87c716c8f6ff8571c22266b0f9dfe1,15920,3960,11960,
Gwanak-gu,2022-04-27 03:32:36.651000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,100,Web,baadf7caf58cd2abcce000278264b5c2,15920,13532,2388,
Gimpo-si,2022-11-27 03:30:34.081000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,107.0.0.0,Web,9f3508ff24689e0b8f779db3cdc2ac6c,15920,3960,11960,
Songpa-gu,2022-11-27 03:16:25.320000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,107.0.0.0,Web,9bf404737fcc9503128ce53cd3d181f4,15920,3960,11960,
Seoul,2022-12-16 08:10:01.745000,South Korea,,Android,Android,complete.subscription,Korean,Chrome Mobile,96,Web,7a199e52b0eee7e8cb84b4a0da164dfa,79200,79200,0,
Dalseo-gu,2022-07-16 08:30:58.148000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,103,Web,b46a174fef25b02de80eadcd8e12be1e,42960,36516,6444,
Busan,2022-07-16 08:54:59.095000,South Korea,,Apple iPhone,Apple iPhone,complete.subscription,Korean,Mobile Safari,15,Web,d0cf9152926b2b395eb6c3b80fd47881,15920,15920,0,
Gangnam-gu,2022-08-03 08:30:45.025000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,103,Web,c83a9c02845b97466acfd6e70eb9385b,131600,98700,32900,
Yeonje-gu,2022-08-03 08:06:04.920000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,103,Web,ba9e5bba67654c724aa91de1013f4441,42960,42960,0,
Jungnang-gu,2022-04-07 06:48:05.264000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,99,Web,75562faa21fdd20d80fd7a8ef8edc321,42960,42960,0,
Dobong-gu,2022-04-07 06:52:04.194000,South Korea,,Windows,Windows,complete.subscription,English,Chrome,99,Web,e9ad049ca50f98e2d6e39db0b55a171e,15920,13532,2388,
Yongsan-gu,2022-04-07 06:19:12.197000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,99,Web,41aad066a73be4b8fdbfc259132333c0,42960,36516,6444,
Seo-gu,2022-03-04 01:05:19.618000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,98,Web,22a69aa79f3bd6c50841f4753aeb7549,15920,15920,0,
Seongbuk-gu,2022-05-30 10:37:40.977000,South Korea,,Apple iPhone,Apple iPhone,complete.subscription,Korean,WebKit,605,Web,026c86cf9ce460df197bee5f9a5c124a,15920,15920,0,
Gurye-gun,2022-07-19 14:00:53.512000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,103,Web,3d2946e92d33bacd742d17f14f4f2736,15920,15920,0,
Cheongju-si,2022-06-16 03:17:13.517000,South Korea,,Mac,Mac,complete.subscription,Korean,Safari,15,Web,ee37242c5692f77f3cd39e144cfa6f84,15920,15124,796,
Eunpyeong-gu,2022-11-11 16:50:04.435000,South Korea,,Mac,Mac,complete.subscription,Korean,Safari,15,Web,ebef7774fdf54d8c8dae3538efcf4c2b,15920,15920,0,
Eunpyeong-gu,2022-11-11 16:50:04.486000,South Korea,,Mac,Mac,complete.subscription,Korean,Safari,15,Web,ebef7774fdf54d8c8dae3538efcf4c2b,15920,15920,0,
Gangnam-gu,2022-03-20 19:50:05.762000,South Korea,,Apple iPhone,Apple iPhone,complete.subscription,Korean,GSA,203,Web,1d28350139c24b02f6eb02b57f99d74d,15920,13532,2388,
Seocho-gu,2022-06-22 14:17:37.824000,South Korea,,Mac,Mac,complete.subscription,English,Chrome,102,Web,d6e4a5707db0ad3598f197e2c35a5c2e,15920,13532,2388,
Gangnam-gu,2022-04-09 15:06:08.783000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,100,Web,6f7fda2cb10887a69f7afc4d8f75ad1f,131600,131600,0,
Gimhae,2022-04-09 15:02:18.292000,South Korea,,Windows,Windows,complete.subscription,Korean,Edge,100,Web,baee1b7d8f66c66b3c2cd472abcecb46,15920,13532,2388,
Pohang,2022-04-09 15:22:20.478000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,100,Web,8e66af61122cede6caa27357a277e90b,131600,111860,19740,
Seocho-gu,2022-02-03 02:48:44.709000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,97,Web,1be20280e5c825ea9320cde925777c7c,42960,42960,0,
Seongnam-si,2022-02-03 02:01:44.769000,South Korea,,Mac,Mac,complete.subscription,Korean,Chrome,97,Web,92387a073f67775f77a0c9749634069c,42960,42960,0,
Gangnam-gu,2022-06-20 11:18:38.245000,South Korea,,Windows,Windows,complete.subscription,Korean,Edge,102,Web,2f9073bccf6fb3ba6ed779eaba2ee82a,15920,13532,2388,
Gangnam-gu,2022-12-14 22:09:12.143000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,108.0.0.0,Web,965e1dc7b84fdd40a7f83816eda70c5a,79200,79200,0,
Milan,2022-12-14 22:16:32.515000,Italy,,Windows,Windows,complete.subscription,Korean,Chrome,108.0.0.0,Web,2e32a47b35f74de4e95aeb3948b7d6f2,79200,79200,0,
Jinju,2022-12-14 22:14:38.483000,South Korea,,Windows,Windows,complete.subscription,English,Chrome,108.0.0.0,Web,dcc1e87e503e5e5f72adcd4684790f2d,79200,79200,0,
Gwanak-gu,2022-05-20 00:16:10.200000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,101,Web,0419666867eea7a2a8dd1a27b0890ca3,15920,15920,0,
Cheongju-si,2022-12-03 12:22:43.067000,South Korea,,Apple iPhone,Apple iPhone X,complete.subscription,Korean,Instagram,261.0.0.18.106,Web,e9d64ecb63a4c09eccd624ef6fb23910,79200,79200,0,
Dongdaemun-gu,2022-02-17 15:33:20.613000,South Korea,,Mac,Mac,complete.subscription,English,Chrome,98,Web,65296f6d60c770a352a53f3108c11882,42960,42960,0,
Seoul,2022-02-09 05:09:51.728000,South Korea,,Android,Android,complete.subscription,Korean,Chrome Mobile,98,Web,124273c5a5d3354fa5ff2aed5b5b6af7,15920,15920,0,
Seocho-gu,2022-07-31 05:01:37.786000,South Korea,,Mac,Mac,complete.subscription,Korean,Chrome,102,Web,dd435c8ca51c47ef95ff48d371d398c7,15920,15920,0,
Seoul,2022-07-31 05:39:16.151000,South Korea,,Apple iPhone,Apple iPhone,complete.subscription,Korean,Mobile Safari,15,Web,c878b751200d7002be1cb0b56e5a718c,15920,11940,3980,
Gangnam-gu,2022-12-31 05:00:37.172000,South Korea,,Windows,Windows,complete.subscription,Korean,Edge,108.0.1462.54,Web,ad961202a4272adecedd6bd8a9e77d5d,79200,79200,0,
Seoul,2022-12-31 05:55:16.133000,South Korea,,Apple iPhone,Apple iPhone,complete.subscription,Korean,Mobile Safari,16.1,Web,5376956730aeb8c6e8f3022b34a58877,79200,79200,0,
Suwon,2022-12-31 05:22:03.276000,South Korea,,Windows,Windows,complete.subscription,Korean,Edge,108.0.1462.54,Web,3e5186968302ee3b7c3fc4b92942c6e6,79200,79200,0,
Seoul,2022-12-31 05:54:39.987000,South Korea,,Apple iPhone,Apple iPhone,complete.subscription,Korean,WebKit,605.1.15,Web,09dcb3ab618de6872a51cb322901ccce,79200,79200,0,
Hwaseong-si,2022-08-04 00:22:16.780000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,103,Web,95c21710a471c2a7cb8855115c178d04,15920,15920,0,
Seodaemun-gu,2022-08-03 16:13:18.109000,South Korea,,Mac,Mac,complete.subscription,Korean,Chrome,102,Web,9e8305c0e79c32feefe8d963221a4870,15920,15920,0,
Ulju-gun,2022-08-01 13:05:41.830000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,103,Web,39603bcbf8a21ca770d0d7e21cda7d68,131600,98700,32900,
Suseong-gu,2022-08-24 05:45:01.953000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,104,Web,b4a533f2f43d5999b11d1ae2db3030da,15920,15920,0,
,2022-07-11 00:32:43.109000,,,Windows,Windows,complete.subscription,Korean,Chrome,103,Web,e6fb802d951c3b702fe1ce28158a6e86,15920,15920,0,
Cheongju-si,2022-03-01 11:37:22.640000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,98,Web,2e7d10da9b955974a40ec029964b9acf,131600,131600,0,
Seoul,2022-03-03 09:01:54.760000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,98,Web,e78c109349865f92fc5d8220ab15e6a4,15920,15920,0,
Dongjak-gu,2022-03-03 09:36:04.459000,South Korea,,Android,Android,complete.subscription,Korean,Chrome Mobile,98,Web,5382f1b47cd4f878554a135bc9b78994,15920,15920,0,
Seoul,2022-12-21 03:40:28.147000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,108.0.0.0,Web,633dd773fe4862f8c74d4b205852524e,79200,79200,0,
Namdong-gu,2022-12-21 03:45:59.804000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,108.0.0.0,Web,cd08765e9f2486f6e6a782c03efbb08b,79200,79200,0,
Gangbuk-gu,2022-04-10 08:19:06.891000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,100,Web,5f84c286d5730c3a342ced5197b991f2,15920,15920,0,
Daejeon,2022-11-28 21:22:14.769000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,107.0.0.0,Web,1f3c57676d1146dccf330f729119e6bd,15920,3960,11960,
Seodaemun-gu,2022-01-29 13:25:10.749000,South Korea,,Mac,Mac,complete.subscription,Korean,Chrome,94,Web,8fc8dabca06995f45b60abe0319767e5,42960,42960,0,
Seodaemun-gu,2022-03-19 08:51:13.414000,South Korea,,Mac,Mac,complete.subscription,Korean,Safari,15,Web,f638c3e0fdd750225851a1a726dacef6,15920,15920,0,
Anyang-si,2022-07-01 06:01:12.393000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,103,Web,033b265b1fee13a675f3f0b3be86cbcf,15920,15920,0,
Yongin-si,2022-12-01 06:46:45.018000,South Korea,,Windows,Windows,complete.subscription,Korean,Whale,3.17.145.18,Web,d9940691a9eec55150ac2d19875833c1,79200,79200,0,
Gangnam-gu,2022-06-21 08:59:52.959000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,102,Web,65662de004a6e346b7967b10fdadb8ac,131600,131600,0,
Mapo-gu,2022-06-21 08:39:17.270000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,100,Web,142d1421f79c1d0b561570401d14c8c0,42960,42960,0,
Ansan-si,2022-06-21 08:05:43.061000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,102,Web,8e35b748ec04f1396e86ae8868dbb72a,15920,13532,2388,
Seoul,2022-06-21 08:12:24.849000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,102,Web,f7fb8135574c6a5dd4166e0375a713a5,15920,13532,2388,
Seoul,2022-09-16 11:57:10.264000,South Korea,,Mac,Mac,complete.subscription,Korean,Safari,15,Web,400ace811ddf44c6dacf0c7c5f708a87,15920,15920,0,
Gangnam-gu,2022-10-10 03:05:02.694000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,105,Web,bd26eaa27a0a2490e9e98bce83c7ef51,15920,15920,0,
Seoul,2022-10-10 03:00:02.562000,South Korea,,Windows,Windows,complete.subscription,Korean,Edge,106,Web,68d4008482a9a7aa8f61aace7d8516d4,15920,15920,0,
Seocho-gu,2022-12-02 14:33:27.294000,South Korea,,Apple iPhone,Apple iPhone,complete.subscription,Korean,Mobile Safari,16.1,Web,703fd985cc8e2eedee488070e48fa426,79200,79200,0,
Seoul,2022-02-19 03:27:16.121000,South Korea,,Apple iPhone,Apple iPhone,complete.subscription,Korean,Mobile Safari,15,Web,01420e0a936792dbdcabad14fe9fece1,15920,15920,0,
Seongnam-si,2022-02-16 13:00:26.555000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,97,Web,768695fdb2a30af93c9d2200b8b5b15a,42960,42960,0,
Gangbuk-gu,2022-02-16 13:49:40.427000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,98,Web,cb07a8015b8292cb8fac531c0efb58bc,15920,15920,0,
Gwanak-gu,2022-01-28 08:44:20.196000,South Korea,,Mac,Mac,complete.subscription,Korean,Chrome,97,Web,1adc4ae3c44e6014fc95c812eabba9e3,15920,15920,0,
Sangju,2022-02-13 04:33:01.195000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,98,Web,c50e7a1da6f62c029cde5fb7de8528cc,15920,15920,0,
Yongin-si,2022-02-13 04:45:21.909000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,98,Web,888b44b61c42d917ecf0a564bab3b614,15920,15920,0,
Seoul,2022-04-08 13:00:35.020000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,100,Web,909c91154abeb617b73ce134a2ace88e,42960,39093,3867,
Dobong-gu,2022-06-23 12:17:57.650000,South Korea,,Mac,Mac,complete.subscription,Korean,Chrome,102,Web,b222028f1e31bd885c2f6a016c93e02d,131600,125020,6580,
Goyang-si,2022-06-23 12:23:15.187000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,102,Web,d58890d5bcce3d0612dfd1e9df84f04a,42960,42960,0,
Seoul,2022-09-07 01:00:02.626000,South Korea,,Apple iPhone,Apple iPhone,complete.subscription,Korean,Mobile Safari,15,Web,61b94a1c0242c7d48d7928c3593cabbe,15920,15920,0,
Yongsan-gu,2022-09-07 01:30:01.853000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,105,Web,29af9138df319c66b2391b6998cb6263,15920,15920,0,
